sampledate,Time,hour,temp,lux,time
6/19/13,12:30,12,NA,49600.3,12.50
6/19/13,12:45,12,NA,71644.9,12.75
6/19/13,13:00,13,NA,110223,13.00
6/19/13,13:15,13,NA,31689.1,13.25
6/19/13,13:30,13,NA,170845.6,13.50
6/19/13,13:45,13,NA,42711.4,13.75
6/19/13,14:00,14,NA,38578,14.00
6/19/13,14:15,14,NA,37200.2,14.25
6/19/13,14:30,14,NA,49600.3,14.50
6/19/13,14:45,14,NA,49600.3,14.75
6/19/13,15:00,15,NA,24800.2,15.00
6/19/13,15:15,15,NA,27555.7,15.25
6/19/13,15:30,15,NA,30311.3,15.50
6/19/13,15:45,15,NA,33066.9,15.75
6/19/13,16:00,16,NA,121245.2,16.00
6/19/13,16:15,16,NA,126756.4,16.25
6/19/13,16:30,16,NA,42711.4,16.50
6/19/13,16:45,16,NA,42711.4,16.75
6/19/13,17:00,17,NA,41333.6,17.00
6/19/13,17:15,17,NA,41333.6,17.25
6/19/13,17:30,17,NA,18600.1,17.50
6/19/13,17:45,17,NA,9644.5,17.75
6/19/13,18:00,18,NA,3961.1,18.00
6/19/13,18:15,18,NA,3272.2,18.25
6/19/13,18:30,18,NA,4133.4,18.50
6/19/13,18:45,18,NA,6200,18.75
6/19/13,19:00,19,NA,8611.2,19.00
6/19/13,19:15,19,NA,7577.8,19.25
6/19/13,19:30,19,NA,5166.7,19.50
6/19/13,19:45,19,NA,5511.1,19.75
6/19/13,20:00,20,NA,14466.8,20.00
6/19/13,20:15,20,NA,10677.8,20.25
6/19/13,20:30,20,NA,13089,20.50
6/19/13,20:45,20,NA,9644.5,20.75
6/19/13,21:00,21,NA,38578,21.00
6/19/13,21:15,21,NA,18600.1,21.25
6/19/13,21:30,21,NA,11022.3,21.50
6/19/13,21:45,21,NA,18600.1,21.75
6/19/13,22:00,22,NA,10677.8,22.00
6/19/13,22:15,22,NA,6200,22.25
6/19/13,22:30,22,NA,5511.1,22.50
6/19/13,22:45,22,NA,2669.5,22.75
6/19/13,23:00,23,NA,1722.2,23.00
6/19/13,23:15,23,NA,1550,23.25
6/19/13,23:30,23,NA,1248.6,23.50
6/19/13,23:45,23,NA,1011.8,23.75
6/20/13,0:00,0,NA,699.7,0.00
6/20/13,0:15,0,NA,839.6,0.25
6/20/13,0:30,0,NA,775,0.50
6/20/13,0:45,0,NA,656.6,0.75
6/20/13,1:00,1,NA,635.1,1.00
6/20/13,1:15,1,NA,742.7,1.25
6/20/13,1:30,1,NA,484.4,1.50
6/20/13,1:45,1,NA,215.3,1.75
6/20/13,2:00,2,NA,215.3,2.00
6/20/13,2:15,2,NA,193.8,2.25
6/20/13,2:30,2,NA,193.8,2.50
6/20/13,2:45,2,NA,301.4,2.75
6/20/13,3:00,3,NA,796.5,3.00
6/20/13,3:15,3,NA,699.7,3.25
6/20/13,3:30,3,NA,462.9,3.50
6/20/13,3:45,3,NA,667.4,3.75
6/20/13,4:00,4,NA,1722.2,4.00
6/20/13,4:15,4,NA,990.3,4.25
6/20/13,4:30,4,NA,1377.8,4.50
6/20/13,4:45,4,NA,1291.7,4.75
6/20/13,5:00,5,NA,861.1,5.00
6/20/13,5:15,5,NA,4650,5.25
6/20/13,5:30,5,NA,3444.5,5.50
6/20/13,5:45,5,NA,5511.1,5.75
6/20/13,6:00,6,NA,5511.1,6.00
6/20/13,6:15,6,NA,9644.5,6.25
6/20/13,6:30,6,NA,8266.7,6.50
6/20/13,6:45,6,NA,16533.4,6.75
6/20/13,7:00,7,NA,19977.9,7.00
6/20/13,7:15,7,NA,19289,7.25
6/20/13,7:30,7,NA,23422.4,7.50
6/20/13,7:45,7,NA,37200.2,7.75
6/20/13,8:00,8,NA,22044.6,8.00
6/20/13,8:15,8,NA,24800.2,8.25
6/20/13,8:30,8,NA,35822.5,8.50
6/20/13,8:45,8,NA,22044.6,8.75
6/20/13,9:00,9,NA,19977.9,9.00
6/20/13,9:15,9,NA,28933.5,9.25
6/20/13,9:30,9,NA,11711.2,9.50
6/20/13,9:45,9,NA,17911.2,9.75
6/20/13,10:00,10,NA,28933.5,10.00
6/20/13,10:15,10,NA,63378.2,10.25
6/20/13,10:30,10,NA,74400.5,10.50
6/20/13,10:45,10,NA,60622.6,10.75
6/20/13,11:00,11,NA,57867,11.00
6/20/13,11:15,11,NA,30311.3,11.25
6/20/13,11:30,11,NA,22044.6,11.50
6/20/13,11:45,11,NA,26178,11.75
6/20/13,12:00,12,NA,35822.5,12.00
6/20/13,12:15,12,NA,104711.8,12.25
6/20/13,12:30,12,NA,74400.5,12.50
6/20/13,12:45,12,NA,82667.2,12.75
6/20/13,13:00,13,NA,28933.5,13.00
6/20/13,13:15,13,NA,23422.4,13.25
6/20/13,13:30,13,NA,37200.2,13.50
6/20/13,13:45,13,NA,16533.4,13.75
6/20/13,14:00,14,NA,28933.5,14.00
6/20/13,14:15,14,NA,19977.9,14.25
6/20/13,14:30,14,NA,22044.6,14.50
6/20/13,14:45,14,NA,20666.8,14.75
6/20/13,15:00,15,NA,23422.4,15.00
6/20/13,15:15,15,NA,28933.5,15.25
6/20/13,15:30,15,NA,28933.5,15.50
6/20/13,15:45,15,NA,16533.4,15.75
6/20/13,16:00,16,NA,19289,16.00
6/20/13,16:15,16,NA,44089.2,16.25
6/20/13,16:30,16,NA,23422.4,16.50
6/20/13,16:45,16,NA,28933.5,16.75
6/20/13,17:00,17,NA,24800.2,17.00
6/20/13,17:15,17,NA,22044.6,17.25
6/20/13,17:30,17,NA,33066.9,17.50
6/20/13,17:45,17,NA,22044.6,17.75
6/20/13,18:00,18,NA,33066.9,18.00
6/20/13,18:15,18,NA,24800.2,18.25
6/20/13,18:30,18,NA,26178,18.50
6/20/13,18:45,18,NA,16533.4,18.75
6/20/13,19:00,19,NA,18600.1,19.00
6/20/13,19:15,19,NA,15155.7,19.25
6/20/13,19:30,19,NA,8611.2,19.50
6/20/13,19:45,19,NA,11022.3,19.75
6/20/13,20:00,20,NA,11022.3,20.00
6/20/13,20:15,20,NA,14466.8,20.25
6/20/13,20:30,20,NA,8266.7,20.50
6/20/13,20:45,20,NA,6200,20.75
6/20/13,21:00,21,NA,6200,21.00
6/20/13,21:15,21,NA,3788.9,21.25
6/20/13,21:30,21,NA,3272.2,21.50
6/20/13,21:45,21,NA,2927.8,21.75
6/20/13,22:00,22,NA,1894.5,22.00
6/20/13,22:15,22,NA,1722.2,22.25
6/20/13,22:30,22,NA,893.4,22.50
6/20/13,22:45,22,NA,688.9,22.75
6/20/13,23:00,23,NA,925.7,23.00
6/20/13,23:15,23,NA,430.6,23.25
6/20/13,23:30,23,NA,624.3,23.50
6/20/13,23:45,23,NA,516.7,23.75
6/21/13,0:00,0,NA,312.2,0.00
6/21/13,0:15,0,NA,247.6,0.25
6/21/13,0:30,0,NA,322.9,0.50
6/21/13,0:45,0,NA,258.3,0.75
6/21/13,1:00,1,NA,538.2,1.00
6/21/13,1:15,1,NA,301.4,1.25
6/21/13,1:30,1,NA,204.5,1.50
6/21/13,1:45,1,NA,258.3,1.75
6/21/13,2:00,2,NA,258.3,2.00
6/21/13,2:15,2,NA,150.7,2.25
6/21/13,2:30,2,NA,150.7,2.50
6/21/13,2:45,2,NA,247.6,2.75
6/21/13,3:00,3,NA,505.9,3.00
6/21/13,3:15,3,NA,527.4,3.25
6/21/13,3:30,3,NA,527.4,3.50
6/21/13,3:45,3,NA,828.8,3.75
6/21/13,4:00,4,NA,1356.3,4.00
6/21/13,4:15,4,NA,2152.8,4.25
6/21/13,4:30,4,NA,1463.9,4.50
6/21/13,4:45,4,NA,2927.8,4.75
6/21/13,5:00,5,NA,3788.9,5.00
6/21/13,5:15,5,NA,5166.7,5.25
6/21/13,5:30,5,NA,4994.5,5.50
6/21/13,5:45,5,NA,7233.4,5.75
6/21/13,6:00,6,NA,9644.5,6.00
6/21/13,6:15,6,NA,13777.9,6.25
6/21/13,6:30,6,NA,14466.8,6.50
6/21/13,6:45,6,NA,16533.4,6.75
6/21/13,7:00,7,NA,15844.5,7.00
6/21/13,7:15,7,NA,12400.1,7.25
6/21/13,7:30,7,NA,18600.1,7.50
6/21/13,7:45,7,NA,14466.8,7.75
6/21/13,8:00,8,NA,26178,8.00
6/21/13,8:15,8,NA,39955.8,8.25
6/21/13,8:30,8,NA,42711.4,8.50
6/21/13,8:45,8,NA,44089.2,8.75
6/21/13,9:00,9,NA,26178,9.00
6/21/13,9:15,9,NA,68889.3,9.25
6/21/13,9:30,9,NA,93689.5,9.50
6/21/13,9:45,9,NA,46844.8,9.75
6/21/13,10:00,10,NA,71644.9,10.00
6/21/13,10:15,10,NA,110223,10.25
6/21/13,10:30,10,NA,49600.3,10.50
6/21/13,10:45,10,NA,60622.6,10.75
6/21/13,11:00,11,NA,60622.6,11.00
6/21/13,11:15,11,NA,57867,11.25
6/21/13,11:30,11,NA,115734.1,11.50
6/21/13,11:45,11,NA,115734.1,11.75
6/21/13,12:00,12,NA,132267.5,12.00
6/21/13,12:15,12,NA,104711.8,12.25
6/21/13,12:30,12,NA,88178.4,12.50
6/21/13,12:45,12,NA,154312.1,12.75
6/21/13,13:00,13,NA,82667.2,13.00
6/21/13,13:15,13,NA,82667.2,13.25
6/21/13,13:30,13,NA,55111.5,13.50
6/21/13,13:45,13,NA,82667.2,13.75
6/21/13,14:00,14,NA,176356.7,14.00
6/21/13,14:15,14,NA,154312.1,14.25
6/21/13,14:30,14,NA,165334.4,14.50
6/21/13,14:45,14,NA,165334.4,14.75
6/21/13,15:00,15,NA,126756.4,15.00
6/21/13,15:15,15,NA,148801,15.25
6/21/13,15:30,15,NA,60622.6,15.50
6/21/13,15:45,15,NA,143289.8,15.75
6/21/13,16:00,16,NA,34444.7,16.00
6/21/13,16:15,16,NA,79911.6,16.25
6/21/13,16:30,16,NA,79911.6,16.50
6/21/13,16:45,16,NA,74400.5,16.75
6/21/13,17:00,17,NA,85422.8,17.00
6/21/13,17:15,17,NA,33066.9,17.25
6/21/13,17:30,17,NA,27555.7,17.50
6/21/13,17:45,17,NA,28933.5,17.75
6/21/13,18:00,18,NA,26178,18.00
6/21/13,18:15,18,NA,24800.2,18.25
6/21/13,18:30,18,NA,26178,18.50
6/21/13,18:45,18,NA,16533.4,18.75
6/21/13,19:00,19,NA,20666.8,19.00
6/21/13,19:15,19,NA,18600.1,19.25
6/21/13,19:30,19,NA,16533.4,19.50
6/21/13,19:45,19,NA,12400.1,19.75
6/21/13,20:00,20,NA,12400.1,20.00
6/21/13,20:15,20,NA,18600.1,20.25
6/21/13,20:30,20,NA,13777.9,20.50
6/21/13,20:45,20,NA,11022.3,20.75
6/21/13,21:00,21,NA,10333.4,21.00
6/21/13,21:15,21,NA,10333.4,21.25
6/21/13,21:30,21,NA,13089,21.50
6/21/13,21:45,21,NA,10333.4,21.75
6/21/13,22:00,22,NA,7577.8,22.00
6/21/13,22:15,22,NA,5511.1,22.25
6/21/13,22:30,22,NA,6200,22.50
6/21/13,22:45,22,NA,7577.8,22.75
6/21/13,23:00,23,NA,4994.5,23.00
6/21/13,23:15,23,NA,6544.5,23.25
6/21/13,23:30,23,NA,9644.5,23.50
6/21/13,23:45,23,NA,3788.9,23.75
6/22/13,0:00,0,NA,3961.1,0.00
6/22/13,0:15,0,NA,1894.5,0.25
6/22/13,0:30,0,NA,1302.4,0.50
6/22/13,0:45,0,NA,968.8,0.75
6/22/13,1:00,1,NA,1162.5,1.00
6/22/13,1:15,1,NA,1550,1.25
6/22/13,1:30,1,NA,1119.5,1.50
6/22/13,1:45,1,NA,699.7,1.75
6/22/13,2:00,2,NA,1065.6,2.00
6/22/13,2:15,2,NA,861.1,2.25
6/22/13,2:30,2,NA,624.3,2.50
6/22/13,2:45,2,NA,731.9,2.75
6/22/13,3:00,3,NA,688.9,3.00
6/22/13,3:15,3,NA,839.6,3.25
6/22/13,3:30,3,NA,828.8,3.50
6/22/13,3:45,3,NA,1722.2,3.75
6/22/13,4:00,4,NA,2669.5,4.00
6/22/13,4:15,4,NA,4822.3,4.25
6/22/13,4:30,4,NA,6544.5,4.50
6/22/13,4:45,4,NA,4994.5,4.75
6/22/13,5:00,5,NA,3616.7,5.00
6/22/13,5:15,5,NA,4477.8,5.25
6/22/13,5:30,5,NA,3788.9,5.50
6/22/13,5:45,5,NA,4822.3,5.75
6/22/13,6:00,6,NA,5166.7,6.00
6/22/13,6:15,6,NA,7577.8,6.25
6/22/13,6:30,6,NA,7233.4,6.50
6/22/13,6:45,6,NA,6544.5,6.75
6/22/13,7:00,7,NA,9300.1,7.00
6/22/13,7:15,7,NA,9644.5,7.25
6/22/13,7:30,7,NA,13089,7.50
6/22/13,7:45,7,NA,15155.7,7.75
6/22/13,8:00,8,NA,16533.4,8.00
6/22/13,8:15,8,NA,22044.6,8.25
6/22/13,8:30,8,NA,23422.4,8.50
6/22/13,8:45,8,NA,26178,8.75
6/22/13,9:00,9,NA,19289,9.00
6/22/13,9:15,9,NA,22044.6,9.25
6/22/13,9:30,9,NA,30311.3,9.50
6/22/13,9:45,9,NA,34444.7,9.75
6/22/13,10:00,10,NA,46844.8,10.00
6/22/13,10:15,10,NA,34444.7,10.25
6/22/13,10:30,10,NA,33066.9,10.50
6/22/13,10:45,10,NA,49600.3,10.75
6/22/13,11:00,11,NA,60622.6,11.00
6/22/13,11:15,11,NA,74400.5,11.25
6/22/13,11:30,11,NA,71644.9,11.50
6/22/13,11:45,11,NA,66133.8,11.75
6/22/13,12:00,12,NA,66133.8,12.00
6/22/13,12:15,12,NA,82667.2,12.25
6/22/13,12:30,12,NA,99200.7,12.50
6/22/13,12:45,12,NA,88178.4,12.75
6/22/13,13:00,13,NA,74400.5,13.00
6/22/13,13:15,13,NA,68889.3,13.25
6/22/13,13:30,13,NA,88178.4,13.50
6/22/13,13:45,13,NA,71644.9,13.75
6/22/13,14:00,14,NA,55111.5,14.00
6/22/13,14:15,14,NA,52355.9,14.25
6/22/13,14:30,14,NA,49600.3,14.50
6/22/13,14:45,14,NA,42711.4,14.75
6/22/13,15:00,15,NA,33066.9,15.00
6/22/13,15:15,15,NA,26178,15.25
6/22/13,15:30,15,NA,24800.2,15.50
6/22/13,15:45,15,NA,28933.5,15.75
6/22/13,16:00,16,NA,33066.9,16.00
6/22/13,16:15,16,NA,27555.7,16.25
6/22/13,16:30,16,NA,37200.2,16.50
6/22/13,16:45,16,NA,33066.9,16.75
6/22/13,17:00,17,NA,41333.6,17.00
6/22/13,17:15,17,NA,42711.4,17.25
6/22/13,17:30,17,NA,55111.5,17.50
6/22/13,17:45,17,NA,49600.3,17.75
6/22/13,18:00,18,NA,35822.5,18.00
6/22/13,18:15,18,NA,34444.7,18.25
6/22/13,18:30,18,NA,28933.5,18.50
6/22/13,18:45,18,NA,42711.4,18.75
6/22/13,19:00,19,NA,26178,19.00
6/22/13,19:15,19,NA,23422.4,19.25
6/22/13,19:30,19,NA,18600.1,19.50
6/22/13,19:45,19,NA,18600.1,19.75
6/22/13,20:00,20,NA,22044.6,20.00
6/22/13,20:15,20,NA,30311.3,20.25
6/22/13,20:30,20,NA,30311.3,20.50
6/22/13,20:45,20,NA,46844.8,20.75
6/22/13,21:00,21,NA,44089.2,21.00
6/22/13,21:15,21,NA,28933.5,21.25
6/22/13,21:30,21,NA,22044.6,21.50
6/22/13,21:45,21,NA,17911.2,21.75
6/22/13,22:00,22,NA,8611.2,22.00
6/22/13,22:15,22,NA,10333.4,22.25
6/22/13,22:30,22,NA,10333.4,22.50
6/22/13,22:45,22,NA,9644.5,22.75
6/22/13,23:00,23,NA,9300.1,23.00
6/22/13,23:15,23,NA,9300.1,23.25
6/22/13,23:30,23,NA,11022.3,23.50
6/22/13,23:45,23,NA,10333.4,23.75
6/23/13,0:00,0,NA,6200,0.00
6/23/13,0:15,0,NA,1808.3,0.25
6/23/13,0:30,0,NA,1550,0.50
6/23/13,0:45,0,NA,1550,0.75
6/23/13,1:00,1,NA,1722.2,1.00
6/23/13,1:15,1,NA,1550,1.25
6/23/13,1:30,1,NA,1377.8,1.50
6/23/13,1:45,1,NA,1377.8,1.75
6/23/13,2:00,2,NA,1722.2,2.00
6/23/13,2:15,2,NA,2325,2.25
6/23/13,2:30,2,NA,3100,2.50
6/23/13,2:45,2,NA,3272.2,2.75
6/23/13,3:00,3,NA,14466.8,3.00
6/23/13,3:15,3,NA,10333.4,3.25
6/23/13,3:30,3,NA,5511.1,3.50
6/23/13,3:45,3,NA,6200,3.75
6/23/13,4:00,4,NA,3444.5,4.00
6/23/13,4:15,4,NA,8266.7,4.25
6/23/13,4:30,4,NA,4822.3,4.50
6/23/13,4:45,4,NA,6544.5,4.75
6/23/13,5:00,5,NA,6200,5.00
6/23/13,5:15,5,NA,8611.2,5.25
6/23/13,5:30,5,NA,22044.6,5.50
6/23/13,5:45,5,NA,49600.3,5.75
6/23/13,6:00,6,NA,66133.8,6.00
6/23/13,6:15,6,NA,99200.7,6.25
6/23/13,6:30,6,NA,30311.3,6.50
6/23/13,6:45,6,NA,21355.7,6.75
6/23/13,7:00,7,NA,14466.8,7.00
6/23/13,7:15,7,NA,11022.3,7.25
6/23/13,7:30,7,NA,15844.5,7.50
6/23/13,7:45,7,NA,20666.8,7.75
6/23/13,8:00,8,NA,16533.4,8.00
6/23/13,8:15,8,NA,22044.6,8.25
6/23/13,8:30,8,NA,26178,8.50
6/23/13,8:45,8,NA,24800.2,8.75
6/23/13,9:00,9,NA,26178,9.00
6/23/13,9:15,9,NA,26178,9.25
6/23/13,9:30,9,NA,30311.3,9.50
6/23/13,9:45,9,NA,37200.2,9.75
6/23/13,10:00,10,NA,49600.3,10.00
6/23/13,10:15,10,NA,41333.6,10.25
6/23/13,10:30,10,NA,46844.8,10.50
6/23/13,10:45,10,NA,44089.2,10.75
6/23/13,11:00,11,NA,60622.6,11.00
6/23/13,11:15,11,NA,66133.8,11.25
6/23/13,11:30,11,NA,60622.6,11.50
6/23/13,11:45,11,NA,39955.8,11.75
6/23/13,12:00,12,NA,132267.5,12.00
6/23/13,12:15,12,NA,132267.5,12.25
6/23/13,12:30,12,NA,132267.5,12.50
6/23/13,12:45,12,NA,137778.7,12.75
6/23/13,13:00,13,NA,143289.8,13.00
6/23/13,13:15,13,NA,110223,13.25
6/23/13,13:30,13,NA,34444.7,13.50
6/23/13,13:45,13,NA,143289.8,13.75
6/23/13,14:00,14,NA,143289.8,14.00
6/23/13,14:15,14,NA,137778.7,14.25
6/23/13,14:30,14,NA,132267.5,14.50
6/23/13,14:45,14,NA,121245.2,14.75
6/23/13,15:00,15,NA,110223,15.00
6/23/13,15:15,15,NA,99200.7,15.25
6/23/13,15:30,15,NA,88178.4,15.50
6/23/13,15:45,15,NA,85422.8,15.75
6/23/13,16:00,16,NA,79911.6,16.00
6/23/13,16:15,16,NA,77156.1,16.25
6/23/13,16:30,16,NA,74400.5,16.50
6/23/13,16:45,16,NA,71644.9,16.75
6/23/13,17:00,17,NA,68889.3,17.00
6/23/13,17:15,17,NA,66133.8,17.25
6/23/13,17:30,17,NA,66133.8,17.50
6/23/13,17:45,17,NA,63378.2,17.75
6/23/13,18:00,18,NA,60622.6,18.00
6/23/13,18:15,18,NA,57867,18.25
6/23/13,18:30,18,NA,57867,18.50
6/23/13,18:45,18,NA,55111.5,18.75
6/23/13,19:00,19,NA,60622.6,19.00
6/23/13,19:15,19,NA,71644.9,19.25
6/23/13,19:30,19,NA,77156.1,19.50
6/23/13,19:45,19,NA,85422.8,19.75
6/23/13,20:00,20,NA,85422.8,20.00
6/23/13,20:15,20,NA,82667.2,20.25
6/23/13,20:30,20,NA,31689.1,20.50
6/23/13,20:45,20,NA,30311.3,20.75
6/23/13,21:00,21,NA,26178,21.00
6/23/13,21:15,21,NA,23422.4,21.25
6/23/13,21:30,21,NA,8611.2,21.50
6/23/13,21:45,21,NA,14466.8,21.75
6/23/13,22:00,22,NA,4822.3,22.00
6/23/13,22:15,22,NA,6200,22.25
6/23/13,22:30,22,NA,3788.9,22.50
6/23/13,22:45,22,NA,2411.1,22.75
6/23/13,23:00,23,NA,1980.6,23.00
6/23/13,23:15,23,NA,1636.1,23.25
6/23/13,23:30,23,NA,1227.1,23.50
6/23/13,23:45,23,NA,861.1,23.75
6/24/13,0:00,0,NA,613.5,0.00
6/24/13,0:15,0,NA,452.1,0.25
6/24/13,0:30,0,NA,344.4,0.50
6/24/13,0:45,0,NA,226,0.75
6/24/13,1:00,1,NA,183,1.00
6/24/13,1:15,1,NA,226,1.25
6/24/13,1:30,1,NA,269.1,1.50
6/24/13,1:45,1,NA,301.4,1.75
6/24/13,2:00,2,NA,301.4,2.00
6/24/13,2:15,2,NA,387.5,2.25
6/24/13,2:30,2,NA,462.9,2.50
6/24/13,2:45,2,NA,592,2.75
6/24/13,3:00,3,NA,807.3,3.00
6/24/13,3:15,3,NA,1130.2,3.25
6/24/13,3:30,3,NA,1550,3.50
6/24/13,3:45,3,NA,1808.3,3.75
6/24/13,4:00,4,NA,2755.6,4.00
6/24/13,4:15,4,NA,3788.9,4.25
6/24/13,4:30,4,NA,4650,4.50
6/24/13,4:45,4,NA,5511.1,4.75
6/24/13,5:00,5,NA,7233.4,5.00
6/24/13,5:15,5,NA,9644.5,5.25
6/24/13,5:30,5,NA,11022.3,5.50
6/24/13,5:45,5,NA,14466.8,5.75
6/24/13,6:00,6,NA,16533.4,6.00
6/24/13,6:15,6,NA,14466.8,6.25
6/24/13,6:30,6,NA,19977.9,6.50
6/24/13,6:45,6,NA,18600.1,6.75
6/24/13,7:00,7,NA,18600.1,7.00
6/24/13,7:15,7,NA,15155.7,7.25
6/24/13,7:30,7,NA,14466.8,7.50
6/24/13,7:45,7,NA,20666.8,7.75
6/24/13,8:00,8,NA,33066.9,8.00
6/24/13,8:15,8,NA,39955.8,8.25
6/24/13,8:30,8,NA,41333.6,8.50
6/24/13,8:45,8,NA,46844.8,8.75
6/24/13,9:00,9,NA,52355.9,9.00
6/24/13,9:15,9,NA,55111.5,9.25
6/24/13,9:30,9,NA,60622.6,9.50
6/24/13,9:45,9,NA,63378.2,9.75
6/24/13,10:00,10,NA,57867,10.00
6/24/13,10:15,10,NA,46844.8,10.25
6/24/13,10:30,10,NA,60622.6,10.50
6/24/13,10:45,10,NA,46844.8,10.75
6/24/13,11:00,11,NA,49600.3,11.00
6/24/13,11:15,11,NA,60622.6,11.25
6/24/13,11:30,11,NA,66133.8,11.50
6/24/13,11:45,11,NA,110223,11.75
6/24/13,12:00,12,NA,115734.1,12.00
6/24/13,12:15,12,NA,148801,12.25
6/24/13,12:30,12,NA,143289.8,12.50
6/24/13,12:45,12,NA,137778.7,12.75
6/24/13,13:00,13,NA,143289.8,13.00
6/24/13,13:15,13,NA,143289.8,13.25
6/24/13,13:30,13,NA,143289.8,13.50
6/24/13,13:45,13,NA,148801,13.75
6/24/13,14:00,14,NA,154312.1,14.00
6/24/13,14:15,14,NA,154312.1,14.25
6/24/13,14:30,14,NA,159823.3,14.50
6/24/13,14:45,14,NA,46844.8,14.75
6/24/13,15:00,15,NA,30311.3,15.00
6/24/13,15:15,15,NA,148801,15.25
6/24/13,15:30,15,NA,37200.2,15.50
6/24/13,15:45,15,NA,143289.8,15.75
6/24/13,16:00,16,NA,27555.7,16.00
6/24/13,16:15,16,NA,93689.5,16.25
6/24/13,16:30,16,NA,88178.4,16.50
6/24/13,16:45,16,NA,99200.7,16.75
6/24/13,17:00,17,NA,126756.4,17.00
6/24/13,17:15,17,NA,33066.9,17.25
6/24/13,17:30,17,NA,34444.7,17.50
6/24/13,17:45,17,NA,28933.5,17.75
6/24/13,18:00,18,NA,28933.5,18.00
6/24/13,18:15,18,NA,34444.7,18.25
6/24/13,18:30,18,NA,39955.8,18.50
6/24/13,18:45,18,NA,19289,18.75
6/24/13,19:00,19,NA,49600.3,19.00
6/24/13,19:15,19,NA,28933.5,19.25
6/24/13,19:30,19,NA,34444.7,19.50
6/24/13,19:45,19,NA,28933.5,19.75
6/24/13,20:00,20,NA,66133.8,20.00
6/24/13,20:15,20,NA,33066.9,20.25
6/24/13,20:30,20,NA,24800.2,20.50
6/24/13,20:45,20,NA,18600.1,20.75
6/24/13,21:00,21,NA,15844.5,21.00
6/24/13,21:15,21,NA,9644.5,21.25
6/24/13,21:30,21,NA,8611.2,21.50
6/24/13,21:45,21,NA,7233.4,21.75
6/24/13,22:00,22,NA,6544.5,22.00
6/24/13,22:15,22,NA,7233.4,22.25
6/24/13,22:30,22,NA,7233.4,22.50
6/24/13,22:45,22,NA,8266.7,22.75
6/24/13,23:00,23,NA,13089,23.00
6/24/13,23:15,23,NA,9644.5,23.25
6/24/13,23:30,23,NA,6200,23.50
6/24/13,23:45,23,NA,4477.8,23.75
6/25/13,0:00,0,NA,2669.5,0.00
6/25/13,0:15,0,NA,1356.3,0.25
6/25/13,0:30,0,NA,1162.5,0.50
6/25/13,0:45,0,NA,893.4,0.75
6/25/13,1:00,1,NA,947.2,1.00
6/25/13,1:15,1,NA,979.5,1.25
6/25/13,1:30,1,NA,947.2,1.50
6/25/13,1:45,1,NA,947.2,1.75
6/25/13,2:00,2,NA,1033.3,2.00
6/25/13,2:15,2,NA,1291.7,2.25
6/25/13,2:30,2,NA,1463.9,2.50
6/25/13,2:45,2,NA,1980.6,2.75
6/25/13,3:00,3,NA,3272.2,3.00
6/25/13,3:15,3,NA,3272.2,3.25
6/25/13,3:30,3,NA,6200,3.50
6/25/13,3:45,3,NA,14466.8,3.75
6/25/13,4:00,4,NA,24800.2,4.00
6/25/13,4:15,4,NA,24800.2,4.25
6/25/13,4:30,4,NA,17222.3,4.50
6/25/13,4:45,4,NA,35822.5,4.75
6/25/13,5:00,5,NA,27555.7,5.00
6/25/13,5:15,5,NA,22044.6,5.25
6/25/13,5:30,5,NA,27555.7,5.50
6/25/13,5:45,5,NA,49600.3,5.75
6/25/13,6:00,6,NA,34444.7,6.00
6/25/13,6:15,6,NA,49600.3,6.25
6/25/13,6:30,6,NA,60622.6,6.50
6/25/13,6:45,6,NA,27555.7,6.75
6/25/13,7:00,7,NA,63378.2,7.00
6/25/13,7:15,7,NA,30311.3,7.25
6/25/13,7:30,7,NA,57867,7.50
6/25/13,7:45,7,NA,34444.7,7.75
6/25/13,8:00,8,NA,34444.7,8.00
6/25/13,8:15,8,NA,37200.2,8.25
6/25/13,8:30,8,NA,38578,8.50
6/25/13,8:45,8,NA,42711.4,8.75
6/25/13,9:00,9,NA,42711.4,9.00
6/25/13,9:15,9,NA,44089.2,9.25
6/25/13,9:30,9,NA,46844.8,9.50
6/25/13,9:45,9,NA,49600.3,9.75
6/25/13,10:00,10,NA,60622.6,10.00
6/25/13,10:15,10,NA,82667.2,10.25
6/25/13,10:30,10,NA,88178.4,10.50
6/25/13,10:45,10,NA,93689.5,10.75
6/25/13,11:00,11,NA,93689.5,11.00
6/25/13,11:15,11,NA,99200.7,11.25
6/25/13,11:30,11,NA,104711.8,11.50
6/25/13,11:45,11,NA,115734.1,11.75
6/25/13,12:00,12,NA,126756.4,12.00
6/25/13,12:15,12,NA,132267.5,12.25
6/25/13,12:30,12,NA,137778.7,12.50
6/25/13,12:45,12,NA,137778.7,12.75
6/25/13,13:00,13,NA,148801,13.00
6/25/13,13:15,13,NA,148801,13.25
6/25/13,13:30,13,NA,148801,13.50
6/25/13,13:45,13,NA,154312.1,13.75
6/25/13,14:00,14,NA,148801,14.00
6/25/13,14:15,14,NA,137778.7,14.25
6/25/13,14:30,14,NA,121245.2,14.50
6/25/13,14:45,14,NA,121245.2,14.75
6/25/13,15:00,15,NA,88178.4,15.00
6/25/13,15:15,15,NA,88178.4,15.25
6/25/13,15:30,15,NA,37200.2,15.50
6/25/13,15:45,15,NA,57867,15.75
6/25/13,16:00,16,NA,60622.6,16.00
